"","Date","Defensive_buy_hold_portfolio_Return","Aggressive_buy_hold_portfolio_Return"
"284",2015-10-16,0.00295431466851803,-0.00311854374032627
"285",2015-10-19,0.00321609748282592,-0.00564844776492679
"286",2015-10-20,0.00206676454828369,-0.00315949546112781
"287",2015-10-21,-0.00817957023908822,-0.0142084958193402
"288",2015-10-22,0.0163088988343787,0.0184271302748462
"289",2015-10-23,-0.00847467600551732,0.0227168046001789
"290",2015-10-26,0.00300517297421776,-0.0103062561497279
"291",2015-10-27,-0.00213313574906315,-0.00796275940604196
"292",2015-10-28,-0.00513393473914581,0.0241516325091353
"293",2015-10-29,-0.00352393013475805,-0.0207555595169818
"294",2015-10-30,-0.00377383181267221,0.00799175761847959
"295",2015-11-02,0.00448750124108455,0.0207776615464128
"296",2015-11-03,-0.00169339588823858,0.0101537838077328
"297",2015-11-04,-0.00142928905273609,-0.00425800732513348
"298",2015-11-05,-0.00225247630561987,0.00549330253927072
"299",2015-11-06,-0.0279406550677026,0.018735164302067
"300",2015-11-09,-0.00122689895664463,-0.00543395942036684
"301",2015-11-10,0.0112599645492184,-0.00731364144561952
"302",2015-11-11,0.00901919424131403,-0.0112629463237535
"303",2015-11-12,-0.0108454238039547,-0.019487860124059
"304",2015-11-13,-0.00587280621720565,-0.015586044533403
"305",2015-11-16,0.0166132403023584,0.018934018715755
"306",2015-11-17,-0.0063557388882538,-0.00054932369398808
"307",2015-11-18,0.0119923467759675,0.0189068583995522
"308",2015-11-19,0.00660006902229315,-0.00160447690572108
"309",2015-11-20,0.00528328866609362,-0.000354444344302429
"310",2015-11-23,-0.00142734666480404,-0.000602513005272143
"311",2015-11-24,-0.000928872463290653,0.0111039323922593
"312",2015-11-25,0.00228976463832153,-0.000869342419398067
"313",2015-11-27,0.00639143327418057,-0.00324026341109673
"314",2015-11-30,-0.00162772542985956,0.010110007068743
"315",2015-12-01,0.00650683421481224,0.0119702566925703
"316",2015-12-02,-0.0144717384663335,-0.0166547260648605
"317",2015-12-03,-0.00557158538708336,-0.0158474023737316
"318",2015-12-04,0.023523870803897,0.0133189516725047
"319",2015-12-07,0.00508264482634302,-0.0193946645960006
"320",2015-12-08,-0.00214285535988934,-0.00826079447529415
"321",2015-12-09,-0.00923840542385612,-0.0100353666893369
"322",2015-12-10,-0.0123130707850332,0.00578337577304611
"323",2015-12-11,-0.00104764384661626,-0.0305297207785508
"324",2015-12-14,0.00994445531101418,-0.00708558717495755
"325",2015-12-15,0.00563397980321678,0.0192824846847353
"326",2015-12-16,0.0187011463077431,0.0117544099705791
"327",2015-12-17,-0.00570107877556969,-0.0215127831659091
"328",2015-12-18,-0.0120428955257804,-0.0136520015943383
"329",2015-12-21,0.00335195965749691,0.0126144419019458
"330",2015-12-22,0.00560912593210561,0.0134209555531051
"331",2015-12-23,0.00738015680407789,0.0229100692853419
"332",2015-12-24,0.00462171170568193,0.00216345335484491
"333",2015-12-28,0.00456065760724611,-0.00628207425200766
"334",2015-12-29,0.00654578320758814,0.00910405439527984
"335",2015-12-30,-0.00363739414553232,-0.0106483669953098
"336",2015-12-31,-0.0119409256836348,-0.00906307964720277
"337",2016-01-04,-0.00673321912539093,-0.01867823007447
"338",2016-01-05,0.00820668746413111,-0.00394452855539729
"339",2016-01-06,0.000234385742255094,-0.037527739920449
"340",2016-01-07,-0.00701342513096392,-0.044904569116092
"341",2016-01-08,-0.00465525550551027,-0.016056041269974
"342",2016-01-11,0.00568177191356134,-0.01242559431006
"343",2016-01-12,-0.0000606104266641649,0.00320530340338609
"344",2016-01-13,-0.0073569904957258,-0.0469980966638893
"345",2016-01-14,0.00715678364952277,0.00699882932500207
"346",2016-01-15,-0.00773558973599919,-0.0337156058382558
"347",2016-01-19,0.00953035282547798,-0.0132856626904233
"348",2016-01-20,-0.0167425046013554,-0.0113395677211878
"349",2016-01-21,-0.0050634758286725,0.0120325305666513
"350",2016-01-22,0.0196687553631429,0.0257623719484672
"351",2016-01-25,-0.00578488629527674,-0.0298707024488375
"352",2016-01-26,0.0153575146372187,0.0218291399252835
"353",2016-01-27,0.00123309071567879,-0.00535344634021706
"354",2016-01-28,0.0165774075293286,-0.0145127746718413
"355",2016-01-29,0.0209024549741788,0.0459802087305885
"356",2016-02-01,0.00848155037098763,-0.000324313873471427
"357",2016-02-02,0.00242868101450244,-0.0397823996413589
"358",2016-02-03,0.00252065447220584,0.0172253388739512
"359",2016-02-04,-0.0115648229566847,0.00618453572210509
"360",2016-02-05,-0.00687918283469369,-0.0400722677922196
"361",2016-02-08,0.00128866392206106,-0.046262635401863
"362",2016-02-09,0.00752252821490695,-0.00653415735429341
"363",2016-02-10,0.00208362839943321,-0.00650684298284321
"364",2016-02-11,-0.00319127706974487,-0.0202296731580778
"365",2016-02-12,0.000659479089858195,0.0253139167189564
"366",2016-02-16,0.00805504139721003,0.0318429599470074
"367",2016-02-17,0.00434329638291531,0.0300720826010172
"368",2016-02-18,0.00408932048120469,0.00404513139193696
"369",2016-02-19,0.00169202179617711,-0.00197721150376839
"370",2016-02-22,0.00361019691554665,0.0259701989719034
"371",2016-02-23,0.00730317007845982,-0.0224151010793419
"372",2016-02-24,0.000774561029866394,0.00340729116117333
"373",2016-02-25,0.0130274799405079,0.0113267273629805
"374",2016-02-26,-0.0202435573726745,0.0180908216432061
"375",2016-02-29,-0.00246369968043825,-0.00365294260340432
"376",2016-03-01,0.0015350672210781,0.0345247401200801
"377",2016-03-02,0.00911549516593846,0.0216312072101004
"378",2016-03-03,0.00277453369159586,0.019291673648185
"379",2016-03-04,0.00455603568142382,0.0103848412972354
"380",2016-03-07,-0.00356784389664966,0.0104592771059864
"381",2016-03-08,0.00869227537663875,-0.0359865874220501
"382",2016-03-09,0.00348116282396971,0.00463593898340897
"383",2016-03-10,0.00326280332589679,-0.00106333026964778
"384",2016-03-11,0.00397518204399749,0.0332858783480685
"385",2016-03-14,0.000848046319850582,0.000557839771021085
"386",2016-03-15,0.00436874121619923,-0.0132755619157168
"387",2016-03-16,0.00948058082989456,0.0205880760995056
"388",2016-03-17,0.00675032994490499,0.00802198661308906
"389",2016-03-18,-0.00779352375845488,0.0148077516899885
"390",2016-03-21,-0.00459223363113181,-0.000640220771104372
"391",2016-03-22,-0.00365688105183515,0.00297611655296515
"392",2016-03-23,0.00366666335030552,-0.0186570944838523
"393",2016-03-24,0.000568500902175861,0.00512222893597913
"394",2016-03-28,0.00353215246715366,0.00239131959813244
"395",2016-03-29,0.0163696035055276,0.0159066350591222
"396",2016-03-30,-0.00276528179240187,0.00499029523627592
"397",2016-03-31,0.00363203654549582,0.00279790317966433
"398",2016-04-01,0.0078517959065012,-0.00219959596924346
"399",2016-04-04,-0.00405678913318397,-0.0137430101657281
"400",2016-04-05,-0.0124613536672948,-0.0122415251113065
"401",2016-04-06,0.0037048414808285,0.0118821755094438
"402",2016-04-07,-0.00300560100226399,-0.0148712785161638
"403",2016-04-08,0.00335244119211464,0.0110600386107935
"404",2016-04-11,-0.00420549248069702,0.0047669292305168
"405",2016-04-12,0.00398127646202973,0.0103484430286787
"406",2016-04-13,-0.00739714571850203,0.0249656633635047
"407",2016-04-14,-0.00632989776706483,-0.00110515031943903
"408",2016-04-15,0.00664266858513951,-0.00332675913315306
"409",2016-04-18,0.00320989589394594,0.00791445498071974
"410",2016-04-19,0.000760992457984777,0.00402481936233223
"411",2016-04-20,-0.0183179919760179,0.00957320951534912
"412",2016-04-21,-0.0209136800774959,-0.00429802366974619
"413",2016-04-22,0.00593676438019575,0.0186602184783382
"414",2016-04-25,0.00418519200213008,-0.0144161777186753
"415",2016-04-26,0.000765401601181326,0.0178845679377948
"416",2016-04-27,0.00255594316324048,0.00871160493849144
"417",2016-04-28,0.00234888819757306,-0.0349814500198369
"418",2016-04-29,0.00163476846387778,-0.014915246358875
"419",2016-05-02,0.00987759661939092,0.0111761508998809
"420",2016-05-03,-0.00100547507485316,-0.0218810414874643
"421",2016-05-04,0.0102017289373706,-0.0211688157274249
"422",2016-05-05,-0.000796591802956881,-0.00203322966063268
"423",2016-05-06,0.00352438101867403,0.00454198379944004
"424",2016-05-09,0.00674076532735612,-0.00593184369581568
"425",2016-05-10,0.00373956456189828,0.021372259296436
"426",2016-05-11,-0.00145090692655214,-0.00331403196434088
"427",2016-05-12,0.00981727425546386,-0.00974282683434824
"428",2016-05-13,-0.00490284754822679,0.00839960279544383
"429",2016-05-16,0.0058519914560442,0.0190497194356423
"430",2016-05-17,-0.0196045472722722,-0.00208892819816264
"431",2016-05-18,-0.018150210251612,0.0116962497232704
"432",2016-05-19,0.00375028918976139,-0.00486381293656324
"433",2016-05-20,0.000389520717392289,0.0137475971362766
"434",2016-05-23,-0.00351041924268791,0.0053640171766296
"435",2016-05-24,0.00806673705060446,0.0193631116528152
"436",2016-05-25,-0.00073003907886815,0.044499973954012
"437",2016-05-26,0.00771141726027924,-0.0074933412785837
"438",2016-05-27,0.00190977393754221,0.0128618684103199
"439",2016-05-31,0.00215873839581149,0.00315299770371702
"440",2016-06-01,0.00523211046323957,-0.00139978419522768
"441",2016-06-02,0.0000143977113875593,0.00857074668003466
"442",2016-06-03,0.0153357637423712,-0.0129846111162512
"443",2016-06-06,-0.00493895282008716,0.0144927534804755
"444",2016-06-07,-0.000646966542299343,0.00725238510376669
"445",2016-06-08,0.00492300910634236,-0.000728364747430432
"446",2016-06-09,0.00649755189251056,-0.0035875979136113
"447",2016-06-10,-0.000553384673477209,-0.0257179635231708
"448",2016-06-13,-0.00149933947994119,-0.00346378773067235
"449",2016-06-14,0.00272213090998963,-0.00250655446302628
"450",2016-06-15,-0.0023933075646585,0.00410188414897883
"451",2016-06-16,0.00753798980725562,-0.00225943515472871
"452",2016-06-17,-0.00380679215723101,0.00597166689560025
"453",2016-06-20,-0.00358006896892593,0.0168996724957491
"454",2016-06-21,0.000729195643556002,0.00425196416012219
"455",2016-06-22,-0.000029767363765254,-0.00759522872967289
"456",2016-06-23,0.00492004298926774,0.028315868073822
"457",2016-06-24,0.00516429926593598,-0.0752855229190723
"458",2016-06-27,0.0120543582484431,-0.0528756773436782
"459",2016-06-28,0.00436797950603984,0.0295496746717936
"460",2016-06-29,0.00377197429747644,0.0242161910247238
"461",2016-06-30,0.0270237389354109,0.0125858748607515
"462",2016-07-01,-0.0037646566843984,0.00076168074369809
"463",2016-07-05,0.0125416143100137,-0.0264035014698998
"464",2016-07-06,0.000741674736459697,0.0062485934357035
"465",2016-07-07,-0.0131897160457642,0.0102493808167852
"466",2016-07-08,0.00898141277953002,0.0249924236418522
"467",2016-07-11,-0.00190706103907945,0.00784100901026474
"468",2016-07-12,-0.0126488228614131,0.0249320909978967
"469",2016-07-13,0.00633027936235231,-0.00846533992147336
"470",2016-07-14,-0.00136026034115699,0.00912762840997972
"471",2016-07-15,-0.000889087053220661,-0.00425874852324026
"472",2016-07-18,-0.000427259103917277,0.00832220538048323
"473",2016-07-19,0.00227068252987217,-0.00525336639301965
"474",2016-07-20,-0.0059091125245625,0.00865439190901029
"475",2016-07-21,0.00345572468137112,-0.00849409056196271
"476",2016-07-22,0.00965938729334126,0.0152961049978297
"477",2016-07-25,-0.00198998285630925,0.00782241370292769
"478",2016-07-26,-0.00652809212934424,0.0168649402410417
"479",2016-07-27,-0.00709592082960409,-0.0070087169676869
"480",2016-07-28,0.00389667013282557,-0.00362869315658987
"481",2016-07-29,0.0070669534395309,0.00469489601094852
"482",2016-08-01,0.00226717372411089,-0.011965274439545
