"","Date","Defensive_Portfolio_weekly_rebalance_portfolio_Return","Aggressive_Portfolio_weekly_rebalance_portfolio_Return"
"284",2015-10-16,0.0024592072102585,-0.0061091486342788
"285",2015-10-19,0.0023649235616261,-0.00940813411541308
"286",2015-10-20,0.0021808659010325,-0.00424443955737719
"287",2015-10-21,-0.00709252753760081,-0.0148698855589079
"288",2015-10-22,0.0165637771544012,0.0180751495151232
"289",2015-10-23,-0.00811754352475025,0.0212434666328747
"290",2015-10-26,0.00137374611624086,-0.0141834830278861
"291",2015-10-27,-0.00223029470470948,-0.0120484958915629
"292",2015-10-28,-0.00599585830969329,0.0246680211333148
"293",2015-10-29,-0.00304845839867096,-0.0171209571843487
"294",2015-10-30,-0.00367462907164962,0.00858982218868354
"295",2015-11-02,0.00476644833100326,0.0212450881841861
"296",2015-11-03,-0.00186853880040339,0.0175462444203554
"297",2015-11-04,-0.00145534916507817,-0.00658952131028512
"298",2015-11-05,-0.00428948026077491,0.00219825832668841
"299",2015-11-06,-0.0286680631519132,0.00701603312435717
"300",2015-11-09,-0.000421597591268363,-0.00638241429736797
"301",2015-11-10,0.0104258813605669,-0.00957747003158294
"302",2015-11-11,0.00947299972221272,-0.0178169932630707
"303",2015-11-12,-0.0115433847992529,-0.0205789905279213
"304",2015-11-13,-0.0054626823584174,-0.0142247039754488
"305",2015-11-16,0.0163978239841096,0.0192432397128683
"306",2015-11-17,-0.00868499568057057,-0.00426756222489055
"307",2015-11-18,0.012961668803994,0.0208678135133205
"308",2015-11-19,0.00740208997089753,-0.00509877389742919
"309",2015-11-20,0.00386714333722327,-0.00340672727341751
"310",2015-11-23,-0.00188907116463299,-0.00147405629556929
"311",2015-11-24,0.0000340010876851427,0.0183179833296019
"312",2015-11-25,0.00136943761060304,-0.00314200043388013
"313",2015-11-27,0.00503618433575115,-0.00724537194706609
"314",2015-11-30,0.000099480544861974,0.0105600726257054
"315",2015-12-01,0.00616368203646411,0.0133765220716475
"316",2015-12-02,-0.015691047224787,-0.0228637975210432
"317",2015-12-03,-0.00478927781061156,-0.0180157809147767
"318",2015-12-04,0.0249727721531054,0.00907102581626029
"319",2015-12-07,0.00477745718243416,-0.0268396859997472
"320",2015-12-08,-0.0023344467534917,-0.0129434078985556
"321",2015-12-09,-0.00783489568689133,-0.00206296923943106
"322",2015-12-10,-0.0129198268087592,0.00776903939160967
"323",2015-12-11,-0.000991533910103204,-0.0362638484043303
"324",2015-12-14,0.00856165928190622,-0.0131740396034679
"325",2015-12-15,0.00598982284265293,0.0220722853736404
"326",2015-12-16,0.0194508285732513,0.0101195739743898
"327",2015-12-17,-0.0069553402443836,-0.0286897158712399
"328",2015-12-18,-0.0116668059624018,-0.0125726937368075
"329",2015-12-21,0.00255259190496226,0.0121644641673551
"330",2015-12-22,0.00631279745349866,0.0178256970564141
"331",2015-12-23,0.00871771177853953,0.0351060575766542
"332",2015-12-24,0.00399757088813901,0.00271618340848989
"333",2015-12-28,0.00317698405026001,-0.0152004420127675
"334",2015-12-29,0.00624740956996561,0.0103524655937326
"335",2015-12-30,-0.00339720865814164,-0.013909770054337
"336",2015-12-31,-0.0114576113908297,-0.00600590756510933
"337",2016-01-04,-0.00541626213879853,-0.0145563899362006
"338",2016-01-05,0.00706230155693399,-0.00111300183837404
"339",2016-01-06,0.000512659416903594,-0.0497282407425039
"340",2016-01-07,-0.00604152436920669,-0.0514442943463203
"341",2016-01-08,-0.00556557087588583,-0.0185180789238052
"342",2016-01-11,0.00403427816099966,-0.026958463507342
"343",2016-01-12,-0.000248600715540892,-0.00383918217328516
"344",2016-01-13,-0.00578385088520394,-0.0499571627881937
"345",2016-01-14,0.00739831184664941,0.0121144003712497
"346",2016-01-15,-0.00620368965670859,-0.0331756123124322
"347",2016-01-19,0.00711150899354807,-0.022849860897597
"348",2016-01-20,-0.015525677814648,-0.0164268513131324
"349",2016-01-21,-0.00460502768652704,0.0282093694056498
"350",2016-01-22,0.0187470740085269,0.02090786534815
"351",2016-01-25,-0.0042034117816605,-0.0364150413552121
"352",2016-01-26,0.0154902525697802,0.0262068867503695
"353",2016-01-27,0.00256612173902626,0.00322689269114895
"354",2016-01-28,0.016326739244007,-0.010081066740606
"355",2016-01-29,0.0205341721090926,0.0482799055608423
"356",2016-02-01,0.00981858969697957,-0.00255278310591145
"357",2016-02-02,0.00189459368417233,-0.050279710803585
"358",2016-02-03,0.00637758870347427,0.0306039930108379
"359",2016-02-04,-0.00919273876646909,0.0139525926139117
"360",2016-02-05,-0.0035441284755765,-0.0416454474318001
"361",2016-02-08,0.00260434175533364,-0.0474928897288655
"362",2016-02-09,0.00626698727015884,-0.0163223501484253
"363",2016-02-10,0.00222473851774629,-0.00417796040151019
"364",2016-02-11,-0.00337671174354481,-0.0194404914054643
"365",2016-02-12,0.000851738172184868,0.0395259809092769
"366",2016-02-16,0.00588312805624702,0.034556216217144
"367",2016-02-17,0.00366463689091656,0.0331061081546
"368",2016-02-18,0.00535420992674296,-0.00225476265477909
"369",2016-02-19,0.000790172179724991,-0.00981976898432102
"370",2016-02-22,0.00447255550978265,0.0390603201792843
"371",2016-02-23,0.00677330240465324,-0.0344747730689735
"372",2016-02-24,0.00195815496470675,0.00599823011794665
"373",2016-02-25,0.0125193384246187,0.00948507911997054
"374",2016-02-26,-0.0209562590378547,0.0245767481469465
"375",2016-02-29,-0.00127806854334367,-0.0025163460622456
"376",2016-03-01,0.000502512409900069,0.0282244302181807
"377",2016-03-02,0.00913551845931027,0.039938531730388
"378",2016-03-03,0.00338333098661914,0.0269912682009614
"379",2016-03-04,0.0034721740660586,0.0176506579653781
"380",2016-03-07,-0.00201277452813164,0.0129376016014202
"381",2016-03-08,0.00825446582275191,-0.0521574622120814
"382",2016-03-09,0.00382831921074356,0.0107545477818758
"383",2016-03-10,0.00346073296145821,0.00258921082399066
"384",2016-03-11,0.00343549865148063,0.0402007446565671
"385",2016-03-14,0.000411179990063237,0.000987214375314682
"386",2016-03-15,0.00462535574336709,-0.0183276495084296
"387",2016-03-16,0.00999908376061365,0.0265536824669745
"388",2016-03-17,0.00660513524740836,0.0158305022773346
"389",2016-03-18,-0.00766784693351175,0.0149727539091893
"390",2016-03-21,-0.00393798848511473,-0.0000668642900752969
"391",2016-03-22,-0.0041704735413346,0.00370432485901784
"392",2016-03-23,0.00238944195483581,-0.0352894298115539
"393",2016-03-24,0.00093076378693091,0.00689883875904673
"394",2016-03-28,0.00319969946966703,-0.00144500675750936
"395",2016-03-29,0.0167177591180123,0.0128699279283411
"396",2016-03-30,-0.00268684077284831,0.00468298129237232
"397",2016-03-31,0.00344075180288184,0.00652038581153414
"398",2016-04-01,0.00751832094378302,-0.00717124884913789
"399",2016-04-04,-0.00413039668252291,-0.0167256191555524
"400",2016-04-05,-0.0111346744850915,-0.0123204739136228
"401",2016-04-06,0.00325158127972203,0.0159622690836336
"402",2016-04-07,-0.00239185771155936,-0.0141929383427798
"403",2016-04-08,0.00444631221676128,0.0167036980657811
"404",2016-04-11,-0.0024941546846361,0.00570128167196016
"405",2016-04-12,0.00382977734129009,0.0197766405737165
"406",2016-04-13,-0.00819705678310589,0.022800862158322
"407",2016-04-14,-0.0062642033833028,-0.00375094454052693
"408",2016-04-15,0.00734025620017786,-0.00327713866235368
"409",2016-04-18,0.00328996017355565,0.0114374376742177
"410",2016-04-19,0.00186735180961017,0.0120722942189817
"411",2016-04-20,-0.0195576700937669,0.0114095689246523
"412",2016-04-21,-0.0196873281994281,-0.00753266116599016
"413",2016-04-22,0.00532334106493693,0.0288991843511419
"414",2016-04-25,0.00417057584023661,-0.0207552940448055
"415",2016-04-26,0.000632080856766137,0.0228109499604749
"416",2016-04-27,0.00422512182798496,0.0129587923277354
"417",2016-04-28,0.00312739000384932,-0.0277363629115113
"418",2016-04-29,0.00311185891620247,-0.0157276740163917
"419",2016-05-02,0.00950925030525829,0.00631005163298326
"420",2016-05-03,-0.00105444932611609,-0.0293443269458822
"421",2016-05-04,0.00939311983551749,-0.0234522352143456
"422",2016-05-05,-0.00103205583902777,-0.00408058055480232
"423",2016-05-06,0.00304760285348471,0.00406290335159487
"424",2016-05-09,0.00565727191265641,-0.0154486308987722
"425",2016-05-10,0.00402529648936278,0.0256225277758235
"426",2016-05-11,-0.000989090528351388,0.000959587562750386
"427",2016-05-12,0.00898099333015079,-0.0112464332976877
"428",2016-05-13,-0.00449198582135879,-0.00589400297897302
"429",2016-05-16,0.0057743345971113,0.021086423374457
"430",2016-05-17,-0.0194087156101096,0.00443841571466885
"431",2016-05-18,-0.0190561951741697,0.00682109899584704
"432",2016-05-19,0.00475803221639626,-0.00424833151067017
"433",2016-05-20,-0.0000152718226248405,0.0161044020217205
"434",2016-05-23,-0.0037561196686825,0.00882624903431428
"435",2016-05-24,0.00670123539267409,0.0160812685482472
"436",2016-05-25,-0.000843020426993801,0.036959272400932
"437",2016-05-26,0.00827633510132819,-0.00675583436416327
"438",2016-05-27,0.00137775419082731,0.0110801503233782
"439",2016-05-31,0.00268782037366155,0.00432787910018173
"440",2016-06-01,0.00514671312876036,-0.0022477515914
"441",2016-06-02,-0.000499779271926459,0.00845079697741569
"442",2016-06-03,0.0168318126183775,-0.0125371068967742
"443",2016-06-06,-0.00501352967253277,0.0202844962211968
"444",2016-06-07,-0.000524185418261935,0.0113866285011035
"445",2016-06-08,0.00509464574951224,-0.00302522463411814
"446",2016-06-09,0.00779782091840775,-0.010381802706163
"447",2016-06-10,-0.000116236039018003,-0.0310834775103008
"448",2016-06-13,-0.0015662394236805,-0.00462098804109079
"449",2016-06-14,0.00303917915587881,-0.00415755389042338
"450",2016-06-15,-0.00255982174750091,0.00501515334122948
"451",2016-06-16,0.00732165126676909,-0.00505963525049269
"452",2016-06-17,-0.00320447324505335,0.0147201576222766
"453",2016-06-20,-0.00397873130637161,0.0206553173832278
"454",2016-06-21,0.00107163154224921,0.00889524225509608
"455",2016-06-22,0.0000975858752576553,-0.00909296583889252
"456",2016-06-23,0.00393800377284803,0.0324402002773863
"457",2016-06-24,0.00685516265758856,-0.0802516223480467
"458",2016-06-27,0.0124474671310786,-0.061820048626362
"459",2016-06-28,0.00290266426088936,0.0367485079925789
"460",2016-06-29,0.00408119200985602,0.0261665779002505
"461",2016-06-30,0.0286919007707893,0.013495714071692
"462",2016-07-01,-0.00317865729650613,0.00154914199603362
"463",2016-07-05,0.0122906045841575,-0.03771920334066
"464",2016-07-06,0.0000228890826650119,0.00793139039000779
"465",2016-07-07,-0.0131632027903144,0.00890869231206382
"466",2016-07-08,0.00869232606332004,0.0252689209483357
"467",2016-07-11,-0.00182447736229741,0.0077375529508894
"468",2016-07-12,-0.0132609662157306,0.0359455874145609
"469",2016-07-13,0.00645962995610727,-0.00971246100302203
"470",2016-07-14,-0.00126610462010934,0.00666405313237561
"471",2016-07-15,-0.000469164039365366,-0.00181408459836208
"472",2016-07-18,-0.00013131748284001,0.00876243466223303
"473",2016-07-19,0.00184845670597888,-0.0113091687972262
"474",2016-07-20,-0.00650923429179107,0.00750014248149333
"475",2016-07-21,0.00394611431021574,-0.00425887086560572
"476",2016-07-22,0.00967596299521034,0.0105085738767465
"477",2016-07-25,-0.00201342103126689,0.00251299241798031
"478",2016-07-26,-0.00650920498738072,0.0210142049647009
"479",2016-07-27,-0.00712685595910512,-0.00939714994792462
"480",2016-07-28,0.00334079655326436,-0.00422782099623598
